147
{'composition': {'Au': 147}, 'crystal structure': 'fcc', 'shape': 'epbpyM', 'MOI': array([25.58050138, 30.95936867, 30.95936867]), 'MOInormalized': array([25.58050138, 30.95936867, 30.95936867]), 'MOI_dim': None, 'main_dim': array([9.096, 5.954]), 'secondary_dim': {'edges': {'edge_1': {'length': 8.651274691122111, 'atoms_per_edge': 4}, 'edge_2': {'length': 9.096488529223484, 'atoms_per_edge': 4}}}, 'truncation': False, 'number_of_atoms': 147, 'wulff': False, 'crystallization': {'state': 'crystalline', 'type': 'monocrystalline', 'subtype': 'twinned'}}
# q,fq
7.700000286102294922e+00,3.559004366397857666e-01
7.750000000000000000e+00,2.757659554481506348e-01
7.800000190734863281e+00,1.253751367330551147e-01
7.850000381469726562e+00,-7.209838181734085083e-02
7.900000095367431641e+00,-2.862361669540405273e-01
7.950000286102294922e+00,-4.866801202297210693e-01
8.000000000000000000e+00,-6.517890095710754395e-01
8.050000190734863281e+00,-7.760162949562072754e-01
8.100000381469726562e+00,-8.725096583366394043e-01
8.150000572204589844e+00,-9.682461619377136230e-01
8.199999809265136719e+00,-1.092091321945190430e+00
8.250000000000000000e+00,-1.259472489356994629e+00
8.300000190734863281e+00,-1.460467338562011719e+00
8.349999427795410156e+00,-1.657569050788879395e+00
8.399999618530273438e+00,-1.795987963676452637e+00
8.449999809265136719e+00,-1.823309898376464844e+00
8.500000000000000000e+00,-1.710451960563659668e+00
8.550000190734863281e+00,-1.464068412780761719e+00
8.600000381469726562e+00,-1.123977899551391602e+00
8.650000572204589844e+00,-7.459777593612670898e-01
8.700000762939453125e+00,-3.776977956295013428e-01
8.750000000000000000e+00,-3.907181322574615479e-02
8.800000190734863281e+00,2.828933894634246826e-01
8.850000381469726562e+00,6.219769120216369629e-01
8.900000572204589844e+00,1.008890986442565918e+00
8.950000762939453125e+00,1.447139978408813477e+00
9.000000000000000000e+00,1.900542497634887695e+00
9.050000190734863281e+00,2.299033641815185547e+00
9.100000381469726562e+00,2.560750007629394531e+00
9.149999618530273438e+00,2.621223688125610352e+00
9.199999809265136719e+00,2.457376718521118164e+00
9.250000000000000000e+00,2.096895694732666016e+00
9.300000190734863281e+00,1.610083699226379395e+00
9.350000381469726562e+00,1.088528633117675781e+00
9.399999618530273438e+00,6.194598078727722168e-01
9.449999809265136719e+00,2.647468745708465576e-01
9.500000000000000000e+00,5.043479055166244507e-02
9.549999237060546875e+00,-3.252321481704711914e-02
9.599999427795410156e+00,-1.926452107727527618e-02
9.649999618530273438e+00,4.155895859003067017e-02
9.699999809265136719e+00,9.982608258724212646e-02
9.750000000000000000e+00,1.133007183670997620e-01
9.800000190734863281e+00,5.368036031723022461e-02
9.850000381469726562e+00,-9.029224514961242676e-02
9.900000572204589844e+00,-3.123628199100494385e-01
9.949999809265136719e+00,-5.908052921295166016e-01
1.000000000000000000e+01,-8.928930759429931641e-01
1.005000019073486328e+01,-1.181130766868591309e+00
1.010000038146972656e+01,-1.420235633850097656e+00
1.015000057220458984e+01,-1.583275198936462402e+00
1.019999980926513672e+01,-1.655727982521057129e+00
1.025000000000000000e+01,-1.636720657348632812e+00
