147
{'composition': {'Au': 147}, 'crystal structure': 'fcc', 'shape': 'epbpyM', 'MOI': array([25.58050138, 30.95936867, 30.95936867]), 'MOInormalized': array([25.58050138, 30.95936867, 30.95936867]), 'MOI_dim': None, 'main_dim': array([9.096, 5.954]), 'secondary_dim': {'edges': {'edge_1': {'length': 8.651274691122111, 'atoms_per_edge': 4}, 'edge_2': {'length': 9.096488529223484, 'atoms_per_edge': 4}}}, 'truncation': False, 'number_of_atoms': 147, 'wulff': False, 'crystallization': {'state': 'crystalline', 'type': 'monocrystalline', 'subtype': 'twinned'}}
# r,gr
3.189999818801879883e+00,-9.193530678749084473e-01
3.200000047683715820e+00,-7.387798428535461426e-01
3.210000038146972656e+00,-5.643117427825927734e-01
3.220000028610229492e+00,-4.035245180130004883e-01
3.230000019073486328e+00,-2.629572749137878418e-01
3.240000009536743164e+00,-1.479370296001434326e-01
3.250000000000000000e+00,-6.245342642068862915e-02
3.259999990463256836e+00,-9.082329459488391876e-03
3.269999980926513672e+00,1.103470101952552795e-02
3.279999971389770508e+00,-1.837624353356659412e-03
3.289999961853027344e+00,-4.610377550125122070e-02
3.299999952316284180e+00,-1.189568489789962769e-01
3.309999942779541016e+00,-2.165414988994598389e-01
3.319999933242797852e+00,-3.341424167156219482e-01
3.329999923706054688e+00,-4.664019644260406494e-01
3.339999914169311523e+00,-6.075498461723327637e-01
3.349999904632568359e+00,-7.516514062881469727e-01
3.359999895095825195e+00,-8.928330540657043457e-01
3.369999885559082031e+00,-1.025519728660583496e+00
3.379999876022338867e+00,-1.144640088081359863e+00
3.389999866485595703e+00,-1.245812535285949707e+00
3.399999856948852539e+00,-1.325496792793273926e+00
3.409999847412109375e+00,-1.381110310554504395e+00
3.419999837875366211e+00,-1.411104440689086914e+00
3.429999828338623047e+00,-1.414999485015869141e+00
3.440000057220458984e+00,-1.393374323844909668e+00
3.450000047683715820e+00,-1.347825050354003906e+00
3.460000038146972656e+00,-1.280872464179992676e+00
3.470000028610229492e+00,-1.195837855339050293e+00
3.480000019073486328e+00,-1.096706867218017578e+00
3.490000009536743164e+00,-9.879443049430847168e-01
3.500000000000000000e+00,-8.743142485618591309e-01
3.509999990463256836e+00,-7.606840729713439941e-01
3.519999980926513672e+00,-6.518254280090332031e-01
3.529999971389770508e+00,-5.522300004959106445e-01
3.539999961853027344e+00,-4.659345448017120361e-01
3.549999952316284180e+00,-3.963660299777984619e-01
3.559999942779541016e+00,-3.462147712707519531e-01
3.569999933242797852e+00,-3.173381388187408447e-01
3.579999923706054688e+00,-3.107021749019622803e-01
3.589999914169311523e+00,-3.263508379459381104e-01
3.599999904632568359e+00,-3.634155690670013428e-01
3.609999895095825195e+00,-4.201675951480865479e-01
3.619999885559082031e+00,-4.940914511680603027e-01
3.629999876022338867e+00,-5.819962620735168457e-01
3.639999866485595703e+00,-6.801530718803405762e-01
3.649999856948852539e+00,-7.844434976577758789e-01
3.659999847412109375e+00,-8.905334472656250000e-01
3.669999837875366211e+00,-9.940428733825683594e-01
3.680000066757202148e+00,-1.090725421905517578e+00
3.690000057220458984e+00,-1.176625490188598633e+00
3.700000047683715820e+00,-1.248248457908630371e+00
3.710000038146972656e+00,-1.302683115005493164e+00
3.720000028610229492e+00,-1.337717056274414062e+00
3.730000019073486328e+00,-1.351915478706359863e+00
3.740000009536743164e+00,-1.344675540924072266e+00
3.750000000000000000e+00,-1.316237807273864746e+00
3.759999990463256836e+00,-1.267675399780273438e+00
3.769999980926513672e+00,-1.200838446617126465e+00
3.779999971389770508e+00,-1.118276476860046387e+00
3.789999961853027344e+00,-1.023126363754272461e+00
3.799999952316284180e+00,-9.189873337745666504e-01
3.809999942779541016e+00,-8.097636699676513672e-01
3.819999933242797852e+00,-6.995079517364501953e-01
3.829999923706054688e+00,-5.922542810440063477e-01
3.839999914169311523e+00,-4.918483495712280273e-01
3.849999904632568359e+00,-4.017932116985321045e-01
3.859999895095825195e+00,-3.251014351844787598e-01
3.869999885559082031e+00,-2.641741633415222168e-01
3.879999876022338867e+00,-2.206936031579971313e-01
3.889999866485595703e+00,-1.955536901950836182e-01
3.899999856948852539e+00,-1.888187527656555176e-01
3.909999847412109375e+00,-1.997204124927520752e-01
3.920000076293945312e+00,-2.266725450754165649e-01
3.930000066757202148e+00,-2.673390507698059082e-01
3.940000057220458984e+00,-3.187132775783538818e-01
3.950000047683715820e+00,-3.772445321083068848e-01
3.960000038146972656e+00,-4.389686584472656250e-01
3.970000028610229492e+00,-4.996667206287384033e-01
3.980000019073486328e+00,-5.550366044044494629e-01
3.990000009536743164e+00,-6.008622050285339355e-01
4.000000000000000000e+00,-6.331945657730102539e-01
4.010000228881835938e+00,-6.485047340393066406e-01
4.019999980926513672e+00,-6.438491344451904297e-01
4.030000209808349609e+00,-6.169919967651367188e-01
4.039999961853027344e+00,-5.665172338485717773e-01
4.050000190734863281e+00,-4.919012784957885742e-01
4.059999942779541016e+00,-3.935706615447998047e-01
4.070000171661376953e+00,-2.728883326053619385e-01
4.079999923706054688e+00,-1.321652531623840332e-01
4.090000152587890625e+00,2.543879114091396332e-02
4.099999904632568359e+00,1.959601640701293945e-01
4.110000133514404297e+00,3.748052120208740234e-01
4.119999885559082031e+00,5.568386316299438477e-01
4.130000114440917969e+00,7.366111278533935547e-01
4.139999866485595703e+00,9.084734916687011719e-01
4.150000095367431641e+00,1.066839933395385742e+00
4.159999847412109375e+00,1.206311225891113281e+00
4.170000076293945312e+00,1.321918129920959473e+00
4.179999828338623047e+00,1.409247994422912598e+00
4.190000057220458984e+00,1.464643239974975586e+00
4.199999809265136719e+00,1.485302686691284180e+00
4.210000038146972656e+00,1.469410896301269531e+00
4.219999790191650391e+00,1.416196703910827637e+00
4.230000019073486328e+00,1.325974822044372559e+00
4.239999771118164062e+00,1.200161814689636230e+00
4.250000000000000000e+00,1.041212081909179688e+00
4.259999752044677734e+00,8.525976538658142090e-01
4.269999980926513672e+00,6.386455297470092773e-01
4.279999732971191406e+00,4.044760763645172119e-01
4.289999961853027344e+00,1.557703167200088501e-01
4.299999713897705078e+00,-1.013148874044418335e-01
4.309999942779541016e+00,-3.604393899440765381e-01
4.320000171661376953e+00,-6.151798963546752930e-01
4.330000400543212891e+00,-8.592861890792846680e-01
4.340000152587890625e+00,-1.086841821670532227e+00
4.350000381469726562e+00,-1.292490363121032715e+00
4.360000133514404297e+00,-1.471520304679870605e+00
4.370000362396240234e+00,-1.620084404945373535e+00
4.380000114440917969e+00,-1.735236406326293945e+00
4.390000343322753906e+00,-1.815070748329162598e+00
4.400000095367431641e+00,-1.858720898628234863e+00
4.410000324249267578e+00,-1.866402387619018555e+00
4.420000076293945312e+00,-1.839375019073486328e+00
4.430000305175781250e+00,-1.779879212379455566e+00
4.440000057220458984e+00,-1.691069006919860840e+00
4.450000286102294922e+00,-1.576870560646057129e+00
4.460000038146972656e+00,-1.441874027252197266e+00
4.470000267028808594e+00,-1.291135668754577637e+00
4.480000019073486328e+00,-1.130058288574218750e+00
4.490000247955322266e+00,-9.641561508178710938e-01
4.500000000000000000e+00,-7.989405989646911621e-01
4.510000228881835938e+00,-6.396781802177429199e-01
4.519999980926513672e+00,-4.912984371185302734e-01
4.530000209808349609e+00,-3.581794202327728271e-01
4.539999961853027344e+00,-2.440805137157440186e-01
4.550000190734863281e+00,-1.519907563924789429e-01
4.559999942779541016e+00,-8.409381657838821411e-02
4.570000171661376953e+00,-4.168320074677467346e-02
4.579999923706054688e+00,-2.517729066312313080e-02
4.590000152587890625e+00,-3.411064669489860535e-02
4.599999904632568359e+00,-6.717582046985626221e-02
4.610000133514404297e+00,-1.223022714257240295e-01
4.619999885559082031e+00,-1.967211961746215820e-01
4.630000114440917969e+00,-2.871051728725433350e-01
4.639999866485595703e+00,-3.896524012088775635e-01
4.650000095367431641e+00,-5.002592802047729492e-01
4.659999847412109375e+00,-6.146216988563537598e-01
4.670000076293945312e+00,-7.284148931503295898e-01
4.679999828338623047e+00,-8.373807668685913086e-01
4.690000057220458984e+00,-9.375011920928955078e-01
4.699999809265136719e+00,-1.025081157684326172e+00
4.710000038146972656e+00,-1.096864104270935059e+00
4.719999790191650391e+00,-1.150098443031311035e+00
4.730000019073486328e+00,-1.182612776756286621e+00
4.739999771118164062e+00,-1.192836880683898926e+00
4.750000000000000000e+00,-1.179832816123962402e+00
4.759999752044677734e+00,-1.143282055854797363e+00
4.769999980926513672e+00,-1.083464384078979492e+00
4.779999732971191406e+00,-1.001214027404785156e+00
4.789999961853027344e+00,-8.978565335273742676e-01
4.800000190734863281e+00,-7.751485705375671387e-01
