1729
{'composition': {'Au': 1729}, 'crystal structure': 'bcc', 'shape': 'cube', 'size': 30}
# q,sq
4.650000095367431641e+00,1.031788875000000000e+06
4.699999809265136719e+00,1.346176625000000000e+06
4.750000000000000000e+00,1.711221000000000000e+06
4.799999713897705078e+00,3.446902000000000000e+06
4.849999904632568359e+00,7.539835500000000000e+06
4.900000095367431641e+00,1.185542300000000000e+07
4.949999809265136719e+00,1.264125400000000000e+07
5.000000000000000000e+00,9.144456000000000000e+06
5.050000190734863281e+00,4.519739500000000000e+06
5.099999904632568359e+00,1.820736000000000000e+06
5.150000095367431641e+00,1.103235125000000000e+06
5.199999809265136719e+00,9.124161250000000000e+05
5.250000000000000000e+00,6.428950000000000000e+05
5.300000190734863281e+00,4.907666250000000000e+05
5.349999904632568359e+00,4.762723750000000000e+05
5.400000095367431641e+00,4.823987500000000000e+05
5.450000286102294922e+00,5.158477500000000000e+05
5.500000000000000000e+00,5.772433750000000000e+05
5.550000190734863281e+00,8.948152500000000000e+05
5.599999904632568359e+00,2.004606375000000000e+06
5.650000095367431641e+00,3.712784500000000000e+06
5.700000286102294922e+00,4.595522000000000000e+06
5.750000000000000000e+00,3.692505500000000000e+06
5.800000190734863281e+00,1.960810250000000000e+06
5.850000381469726562e+00,8.762935000000000000e+05
5.900000095367431641e+00,5.649491250000000000e+05
5.950000286102294922e+00,4.245612500000000000e+05
6.000000000000000000e+00,3.994597500000000000e+05
6.050000190734863281e+00,5.819382500000000000e+05
6.100000381469726562e+00,6.302412500000000000e+05
6.150000095367431641e+00,4.314536250000000000e+05
6.199999809265136719e+00,6.511486250000000000e+05
6.250000000000000000e+00,2.047896250000000000e+06
6.299999713897705078e+00,4.364331500000000000e+06
6.349999904632568359e+00,6.152994000000000000e+06
6.399999618530273438e+00,6.026133000000000000e+06
6.449999809265136719e+00,4.105800500000000000e+06
6.500000000000000000e+00,1.872823875000000000e+06
6.549999713897705078e+00,6.167433750000000000e+05
6.599999904632568359e+00,4.102366250000000000e+05
6.650000095367431641e+00,5.327176250000000000e+05
6.699999809265136719e+00,4.866856250000000000e+05
6.750000000000000000e+00,3.627931250000000000e+05
6.799999713897705078e+00,3.896367500000000000e+05
6.849999904632568359e+00,6.287406250000000000e+05
6.900000095367431641e+00,1.084848375000000000e+06
6.949999809265136719e+00,1.551259250000000000e+06
7.000000000000000000e+00,1.592649000000000000e+06
7.050000190734863281e+00,1.168973625000000000e+06
7.099999904632568359e+00,7.171800625000000000e+05
7.150000095367431641e+00,4.783863750000000000e+05
7.199999809265136719e+00,4.436033750000000000e+05
7.250000000000000000e+00,6.085456875000000000e+05
7.300000190734863281e+00,7.764908125000000000e+05
7.349999904632568359e+00,8.944016875000000000e+05
7.400000095367431641e+00,1.700417500000000000e+06
7.450000286102294922e+00,3.854126750000000000e+06
7.500000000000000000e+00,6.333355500000000000e+06
7.550000190734863281e+00,7.017760000000000000e+06
7.599999904632568359e+00,5.248043000000000000e+06
