# r,gr
4.719999790191650391e+00,8.599754333496093750e+00
4.730000019073486328e+00,7.876683712005615234e+00
4.739999771118164062e+00,7.038456439971923828e+00
4.750000000000000000e+00,6.105415821075439453e+00
4.759999752044677734e+00,5.100326061248779297e+00
4.769999980926513672e+00,4.047394752502441406e+00
4.779999732971191406e+00,2.971915006637573242e+00
4.789999961853027344e+00,1.899168968200683594e+00
4.800000190734863281e+00,8.540315032005310059e-01
4.810000419616699219e+00,-1.399572491645812988e-01
4.820000171661376953e+00,-1.061118841171264648e+00
4.830000400543212891e+00,-1.890496850013732910e+00
4.840000152587890625e+00,-2.612025737762451172e+00
4.850000381469726562e+00,-3.213281393051147461e+00
4.860000133514404297e+00,-3.685532569885253906e+00
4.870000362396240234e+00,-4.024162292480468750e+00
4.880000114440917969e+00,-4.228546619415283203e+00
4.890000343322753906e+00,-4.302108287811279297e+00
4.900000095367431641e+00,-4.252076148986816406e+00
4.910000324249267578e+00,-4.089191436767578125e+00
4.920000076293945312e+00,-3.827305793762207031e+00
4.930000305175781250e+00,-3.482809782028198242e+00
4.940000057220458984e+00,-3.074149847030639648e+00
4.950000286102294922e+00,-2.621069431304931641e+00
4.960000038146972656e+00,-2.144047021865844727e+00
4.970000267028808594e+00,-1.663485646247863770e+00
4.980000019073486328e+00,-1.199179768562316895e+00
4.990000247955322266e+00,-7.694666385650634766e-01
5.000000000000000000e+00,-3.908877670764923096e-01
5.010000228881835938e+00,-7.739636301994323730e-02
5.019999980926513672e+00,1.598349213600158691e-01
5.030000209808349609e+00,3.129046261310577393e-01
5.039999961853027344e+00,3.773139119148254395e-01
5.050000190734863281e+00,3.521062433719635010e-01
5.059999942779541016e+00,2.398203760385513306e-01
5.070000171661376953e+00,4.631900042295455933e-02
5.079999923706054688e+00,-2.193850576877593994e-01
5.090000152587890625e+00,-5.456001758575439453e-01
5.099999904632568359e+00,-9.182762503623962402e-01
5.110000133514404297e+00,-1.321670532226562500e+00
5.119999885559082031e+00,-1.738803863525390625e+00
5.130000114440917969e+00,-2.152169704437255859e+00
5.139999866485595703e+00,-2.544269561767578125e+00
5.150000095367431641e+00,-2.898339271545410156e+00
5.159999847412109375e+00,-3.198819160461425781e+00
5.170000076293945312e+00,-3.432027816772460938e+00
5.179999828338623047e+00,-3.586511611938476562e+00
5.190000057220458984e+00,-3.653542757034301758e+00
5.199999809265136719e+00,-3.627347469329833984e+00
5.210000038146972656e+00,-3.505336999893188477e+00
5.219999790191650391e+00,-3.288170814514160156e+00
5.230000019073486328e+00,-2.979722976684570312e+00
5.239999771118164062e+00,-2.587016582489013672e+00
5.250000000000000000e+00,-2.119812011718750000e+00
5.259999752044677734e+00,-1.590503334999084473e+00
5.269999980926513672e+00,-1.013462066650390625e+00
5.280000209808349609e+00,-4.047229290008544922e-01
5.290000438690185547e+00,2.186137735843658447e-01
5.300000190734863281e+00,8.389534950256347656e-01
5.310000419616699219e+00,1.438869714736938477e+00
5.320000171661376953e+00,2.001473426818847656e+00
5.330000400543212891e+00,2.511208295822143555e+00
5.340000152587890625e+00,2.954104661941528320e+00
5.350000381469726562e+00,3.318435430526733398e+00
5.360000133514404297e+00,3.594883203506469727e+00
5.370000362396240234e+00,3.776990652084350586e+00
5.380000114440917969e+00,3.861159324645996094e+00
5.390000343322753906e+00,3.846869945526123047e+00
5.400000095367431641e+00,3.736537456512451172e+00
5.410000324249267578e+00,3.535480022430419922e+00
5.420000076293945312e+00,3.251620292663574219e+00
5.430000305175781250e+00,2.895176887512207031e+00
5.440000057220458984e+00,2.478364467620849609e+00
5.450000286102294922e+00,2.014800071716308594e+00
5.460000038146972656e+00,1.519194006919860840e+00
5.470000267028808594e+00,1.006647586822509766e+00
5.480000019073486328e+00,4.923253655433654785e-01
5.490000247955322266e+00,-9.253501892089843750e-03
5.500000000000000000e+00,-4.845120608806610107e-01
5.510000228881835938e+00,-9.214146137237548828e-01
5.519999980926513672e+00,-1.309683084487915039e+00
5.530000209808349609e+00,-1.641292929649353027e+00
5.539999961853027344e+00,-1.910493493080139160e+00
5.550000190734863281e+00,-2.114115715026855469e+00
5.559999942779541016e+00,-2.251477003097534180e+00
5.570000171661376953e+00,-2.324449777603149414e+00
5.579999923706054688e+00,-2.337212562561035156e+00
5.590000152587890625e+00,-2.296098232269287109e+00
5.599999904632568359e+00,-2.209263563156127930e+00
5.610000133514404297e+00,-2.086326360702514648e+00
5.619999885559082031e+00,-1.937954545021057129e+00
5.630000114440917969e+00,-1.775416851043701172e+00
