# q,fq
4.699999809265136719e+00,2.833282470703125000e+00
4.750000000000000000e+00,1.753000497817993164e+00
4.799999713897705078e+00,3.871138691902160645e-01
4.849999904632568359e+00,-7.837105393409729004e-01
4.900000095367431641e+00,-1.484686136245727539e+00
4.949999809265136719e+00,-1.726043581962585449e+00
5.000000000000000000e+00,-1.713484287261962891e+00
5.050000190734863281e+00,-1.678136825561523438e+00
5.099999904632568359e+00,-1.716555476188659668e+00
5.150000095367431641e+00,-1.702370524406433105e+00
5.199999809265136719e+00,-1.319597244262695312e+00
5.250000000000000000e+00,-2.430907487869262695e-01
5.300000190734863281e+00,1.598518013954162598e+00
5.349999904632568359e+00,3.851233482360839844e+00
5.400000095367431641e+00,5.825590133666992188e+00
5.450000286102294922e+00,6.844395637512207031e+00
5.500000000000000000e+00,6.625658512115478516e+00
5.550000190734863281e+00,5.421200275421142578e+00
5.599999904632568359e+00,3.814706802368164062e+00
5.650000095367431641e+00,2.346729278564453125e+00
5.700000286102294922e+00,1.247666478157043457e+00
5.750000000000000000e+00,4.369662404060363770e-01
5.800000190734863281e+00,-2.783081531524658203e-01
5.850000381469726562e+00,-9.999410510063171387e-01
5.900000095367431641e+00,-1.675935387611389160e+00
5.950000286102294922e+00,-2.181843757629394531e+00
6.000000000000000000e+00,-2.445058345794677734e+00
6.050000190734863281e+00,-2.507910490036010742e+00
6.100000381469726562e+00,-2.494744777679443359e+00
6.150000095367431641e+00,-2.522443056106567383e+00
6.199999809265136719e+00,-2.625369071960449219e+00
6.250000000000000000e+00,-2.743289947509765625e+00
6.299999713897705078e+00,-2.770215988159179688e+00
6.349999904632568359e+00,-2.623158216476440430e+00
6.399999618530273438e+00,-2.288621664047241211e+00
6.449999809265136719e+00,-1.832284212112426758e+00
6.500000000000000000e+00,-1.379133820533752441e+00
6.549999713897705078e+00,-1.072757244110107422e+00
6.599999904632568359e+00,-1.019326686859130859e+00
6.650000095367431641e+00,-1.235885858535766602e+00
6.699999809265136719e+00,-1.636542558670043945e+00
6.750000000000000000e+00,-2.073693037033081055e+00
6.799999713897705078e+00,-2.403306484222412109e+00
6.849999904632568359e+00,-2.516418695449829102e+00
6.900000095367431641e+00,-2.315856218338012695e+00
6.949999809265136719e+00,-1.688294768333435059e+00
7.000000000000000000e+00,-5.404161214828491211e-01
7.050000190734863281e+00,1.100359201431274414e+00
7.099999904632568359e+00,3.009826660156250000e+00
