# q,fq
1.675000000000000000e+01,-3.502819061279296875e+00
1.680000114440917969e+01,-2.147495031356811523e+00
1.685000038146972656e+01,-2.290048450231552124e-01
1.689999961853027344e+01,-9.904247522354125977e-02
1.695000076293945312e+01,-1.241377234458923340e+00
1.700000000000000000e+01,-1.571740984916687012e+00
1.704999923706054688e+01,-7.285715341567993164e-01
1.710000038146972656e+01,-5.541927814483642578e-01
1.714999961853027344e+01,-2.275062561035156250e+00
1.720000076293945312e+01,-4.832071781158447266e+00
1.725000000000000000e+01,-6.424816608428955078e+00
1.729999923706054688e+01,-6.462892532348632812e+00
1.735000038146972656e+01,-5.673136711120605469e+00
1.739999961853027344e+01,-5.032769203186035156e+00
1.744999885559082031e+01,-4.409736633300781250e+00
1.750000000000000000e+01,-1.991896033287048340e+00
1.754999923706054688e+01,3.707254409790039062e+00
1.760000038146972656e+01,1.068495655059814453e+01
1.764999961853027344e+01,1.402968788146972656e+01
1.769999885559082031e+01,1.092819976806640625e+01
1.775000000000000000e+01,3.924430847167968750e+00
1.779999923706054688e+01,-1.754852533340454102e+00
1.784999847412109375e+01,-3.227627515792846680e+00
1.789999961853027344e+01,-1.745320439338684082e+00
1.794999885559082031e+01,-3.013840615749359131e-01
1.800000000000000000e+01,-1.354489475488662720e-01
1.804999923706054688e+01,2.878630459308624268e-01
1.809999847412109375e+01,2.725070953369140625e+00
1.814999961853027344e+01,6.091474533081054688e+00
1.820000076293945312e+01,7.101840972900390625e+00
1.825000000000000000e+01,4.118897438049316406e+00
1.830000114440917969e+01,-7.801880240440368652e-01
1.835000038146972656e+01,-4.099517345428466797e+00
1.840000152587890625e+01,-4.513971805572509766e+00
1.845000076293945312e+01,-3.529418468475341797e+00
1.850000000000000000e+01,-2.976019382476806641e+00
1.855000114440917969e+01,-2.738243579864501953e+00
1.860000038146972656e+01,-1.485067605972290039e+00
1.864999961853027344e+01,7.530038952827453613e-01
1.870000076293945312e+01,1.870072960853576660e+00
1.875000000000000000e+01,2.104493081569671631e-01
1.880000114440917969e+01,-2.881731271743774414e+00
1.885000038146972656e+01,-4.215772628784179688e+00
1.889999961853027344e+01,-2.473638772964477539e+00
1.895000076293945312e+01,3.903079032897949219e-01
1.900000000000000000e+01,1.943454861640930176e+00
1.904999923706054688e+01,2.273216485977172852e+00
1.910000038146972656e+01,3.018267154693603516e+00
1.914999961853027344e+01,4.197540760040283203e+00
1.920000076293945312e+01,3.762986421585083008e+00
1.925000000000000000e+01,5.348660349845886230e-01
1.929999923706054688e+01,-3.781433343887329102e+00
1.935000038146972656e+01,-6.307451248168945312e+00
1.939999961853027344e+01,-6.129220008850097656e+00
1.945000076293945312e+01,-4.942328453063964844e+00
1.950000000000000000e+01,-4.539554119110107422e+00
1.954999923706054688e+01,-4.322918415069580078e+00
1.960000038146972656e+01,-2.164975166320800781e+00
1.964999961853027344e+01,2.145913600921630859e+00
1.970000076293945312e+01,5.533275127410888672e+00
1.975000000000000000e+01,4.905037403106689453e+00
1.979999923706054688e+01,1.104836106300354004e+00
1.985000038146972656e+01,-2.081782579421997070e+00
1.989999961853027344e+01,-2.555806875228881836e+00
1.995000076293945312e+01,-1.443915009498596191e+00
