# q,fq
1.735000038146972656e+01,-1.989666700363159180e+00
1.739999961853027344e+01,-1.888068199157714844e+00
1.744999885559082031e+01,-2.274452447891235352e+00
1.750000000000000000e+01,-1.110621213912963867e+00
1.754999923706054688e+01,1.854021549224853516e+00
1.760000038146972656e+01,6.939223766326904297e+00
1.764999961853027344e+01,7.519325256347656250e+00
1.769999885559082031e+01,3.670494079589843750e+00
1.775000000000000000e+01,1.022307991981506348e+00
1.779999923706054688e+01,8.079758882522583008e-01
1.784999847412109375e+01,-5.417455434799194336e-01
1.789999961853027344e+01,-2.301457643508911133e+00
1.794999885559082031e+01,-3.475041151046752930e+00
1.800000000000000000e+01,-3.902022361755371094e+00
1.804999923706054688e+01,-3.052276134490966797e+00
1.809999847412109375e+01,-1.567859649658203125e+00
1.814999961853027344e+01,3.865462541580200195e-01
1.820000076293945312e+01,2.964553117752075195e+00
1.825000000000000000e+01,4.734047353267669678e-01
1.830000114440917969e+01,-3.100448608398437500e+00
1.835000038146972656e+01,-3.740324735641479492e+00
1.840000152587890625e+01,-3.437732934951782227e+00
1.845000076293945312e+01,-4.006114006042480469e+00
1.850000000000000000e+01,-4.631021976470947266e+00
1.855000114440917969e+01,-4.667275905609130859e+00
1.860000038146972656e+01,-4.714573383331298828e+00
1.864999961853027344e+01,-4.475311279296875000e+00
1.870000076293945312e+01,-2.821992635726928711e+00
1.875000000000000000e+01,9.976768493652343750e-01
1.880000114440917969e+01,5.002717971801757812e+00
1.885000038146972656e+01,5.727992534637451172e+00
1.889999961853027344e+01,3.975559473037719727e+00
1.895000076293945312e+01,2.979475975036621094e+00
1.900000000000000000e+01,2.262861490249633789e+00
1.904999923706054688e+01,1.156817197799682617e+00
1.910000038146972656e+01,1.091867923736572266e+00
1.914999961853027344e+01,1.299671053886413574e+00
1.920000076293945312e+01,1.436426997184753418e+00
1.925000000000000000e+01,4.650583744049072266e+00
1.929999923706054688e+01,5.947864532470703125e+00
1.935000038146972656e+01,6.626138687133789062e+00
1.939999961853027344e+01,5.262279987335205078e+00
1.945000076293945312e+01,1.180639863014221191e+00
1.950000000000000000e+01,-2.028205394744873047e+00
1.954999923706054688e+01,-3.726468324661254883e+00
1.960000038146972656e+01,-4.463368892669677734e+00
1.964999961853027344e+01,-4.632424354553222656e+00
1.970000076293945312e+01,-4.617073059082031250e+00
1.975000000000000000e+01,-3.789197444915771484e+00
1.979999923706054688e+01,-6.550228595733642578e-01
1.985000038146972656e+01,2.082648992538452148e+00
1.989999961853027344e+01,4.171516895294189453e+00
1.995000076293945312e+01,3.521321058273315430e+00
